priority_rank,TOWNCODE,COUNTYNAME,TOWNNAME,topsis_score,combined_score,daily_solar_radiation,occupancy_owner_rate,log_median_household_income,median_household_income,avg_fit_rate,education_college_rate,employ_rate,housing_unit_median_value,stage1_prob,stage2_density_pred
115,10004060,新竹縣,新豐鄉,0.6924140561221377,2.6529360478357606,4.257017617124576,0.8795948560373279,6.1316423299232055,460.1913263802958,5.183663194444444,0.5074878889974282,0.9626666666666668,18.69191176470588,0.7979875945543989,9.221904779467158
116,10004010,新竹縣,竹北市,0.6923787243889589,2.639367669012447,4.257017617124576,0.8400106980476063,6.86069682274884,954.0316268649602,5.183663194444444,0.5074878889974282,0.9626666666666668,18.69191176470588,0.8035541076112405,8.821925989215146
117,10016030,澎湖縣,白沙鄉,0.6914389059061309,2.654321310550833,4.400731121049717,0.6909262759924386,6.157731378648874,472.35526315789474,5.183663194444444,0.3031715472692268,0.9625,13.064226190476193,0.8181971993286148,8.432012646825992
118,9007010,連江縣,南竿鄉,0.6903743757842424,2.7626852697291975,3.769112494778964,0.7201897018970189,6.441766948410832,627.5146067415731,5.183663194444444,0.4124809741248097,0.9961818181818182,,0.835340881992515,9.046807811752291
119,10007090,彰化縣,芬園鄉,0.6897023952911725,2.6584738068532894,4.257017617124576,0.945986124876115,5.834274865901104,341.81678115799804,4.507530555555555,0.3232403006464517,0.963,14.915,0.8494488137783466,7.411885748636219
120,66000140,臺中市,梧棲區,0.689135281031952,2.6601387167321047,4.257017617124576,0.8142785821268098,6.016599178486979,410.1812677622637,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8350194875510695,7.897056758634814
121,10008010,南投縣,南投市,0.6891079964204878,2.6387848493390833,4.463474029833198,0.7902285970416854,6.016265978524829,410.0446181464582,4.507530555555555,0.3079490291262136,0.9623333333333334,14.466470588235294,0.8312670712236271,7.797018189204312
122,9020050,金門縣,烈嶼鄉,0.6878311449936041,2.654617253220686,4.257506457788701,0.7858565737051793,6.206833093140831,496.1275709450664,5.183663194444444,0.3768463577831082,0.9871818181818182,20.1215,0.8383313305728927,7.728111469676692
123,68000090,桃園市,龍潭區,0.6872352464238343,2.7240989845048333,3.8999777545063616,0.785394231959401,6.1090602467734945,449.91570669993905,5.183663194444444,0.4425021428422102,0.9614166666666666,19.24,0.8371863269325203,8.52456445708354
124,64000340,高雄市,杉林區,0.6871881225915659,2.649226962545935,4.7081038914690785,0.6235591790834973,5.829315827309051,340.12589459986987,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.8470895661570103,7.393403527273707
125,10005050,苗栗縣,頭份市,0.6867335373240138,2.6499063023334344,4.257017617124576,0.8465451202696491,6.140028938423096,464.06700003215747,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.8231994430772112,8.198433127264462
126,64000290,高雄市,梓官區,0.685795894555924,2.620047554251489,4.7081038914690785,0.8130506607929515,5.916519101797803,371.1176401869159,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.8340022762906618,7.512496460203634
127,10018030,新竹市,香山區,0.6855127817596808,2.6503428307050965,4.257017617124576,0.8150741069599071,6.178548463683579,482.291384563304,5.183663194444444,0.536095633476598,0.9625833333333332,19.95044117647059,0.7950932290242085,9.312674418417602
128,68000070,桃園市,龜山區,0.6848838190301234,2.751958594415859,3.81094788893115,0.7219345938489005,6.155773209710183,471.4312167682865,5.183663194444444,0.4425021428422102,0.9614166666666666,19.24,0.8427741796654936,8.634563839936199
129,10009040,雲林縣,西螺鎮,0.6842977980449357,2.625597375171422,4.463474029833198,0.8874230430958663,6.024485114192697,413.4287186325615,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.8268446385341031,7.806078491569696
130,10007070,彰化縣,秀水鄉,0.6838566313098849,2.654494515286935,4.257017617124576,0.8753148614609572,5.895830559625857,363.5186344517265,4.507530555555555,0.3232403006464517,0.963,14.915,0.8314573126002155,7.958301419519168
131,67000120,臺南市,佳里區,0.6838477446506578,2.628203878829914,4.463474029833198,0.8464597371037226,6.028958125080906,415.2821318710713,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.8213957115735214,8.022130882571973
132,10007190,彰化縣,北斗鎮,0.6836980279112548,2.631045795643453,4.463474029833198,0.8443373493975903,5.956779574888819,386.3638626834382,4.507530555555555,0.3232403006464517,0.963,14.915,0.82224741019425,8.023412052182824
133,10008060,南投縣,名間鄉,0.6835151097127539,2.6322453553358978,4.463474029833198,0.8573361685675623,5.89709842000347,363.9798176210272,4.507530555555555,0.3079490291262136,0.9623333333333334,14.466470588235294,0.8358581845876588,7.577590570336495
134,68000040,桃園市,楊梅區,0.6820211993883527,2.7132848083296466,3.8999777545063616,0.8237090113303448,6.079163216442145,436.66364883667,5.183663194444444,0.4425021428422102,0.9614166666666666,19.24,0.837364998970722,8.395824327828148
135,68000120,桃園市,觀音區,0.6804484854999024,2.739408753283355,3.81094788893115,0.8144818020947917,5.977711186437935,394.53631387821696,5.183663194444444,0.4425021428422102,0.9614166666666666,19.24,0.8391140838670385,8.627696462961538
136,64000070,高雄市,前金區,0.6803978359724392,2.6150874268838975,4.7081038914690785,0.720969089390142,6.192530983605247,489.0824005715647,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.8599723600338247,6.69751128198118
137,66000240,臺中市,大肚區,0.6797062838289721,2.656079495491459,4.257017617124576,0.798510935318753,5.928194982110926,375.47616060225846,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8359291054183905,7.8233183837734925
138,10010050,嘉義縣,民雄鄉,0.6785639485672448,2.6302145488855397,4.463474029833198,0.7778572962141272,6.021637312497899,412.2530304848776,4.507530555555555,0.2523916600580222,0.9624166666666666,11.539558823529411,0.8343191864187028,7.606587887045332
139,68000030,桃園市,大溪區,0.6756934336618753,2.711423960121297,3.8999777545063616,0.7976291003572589,5.998227008966609,402.7141515733245,5.183663194444444,0.4425021428422102,0.9614166666666666,19.24,0.832960483014847,8.536868474207912
140,10009050,雲林縣,土庫鎮,0.6756102835462812,2.6176615477301315,4.463474029833198,0.8876745598057073,6.027777532562057,414.7921421889616,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.8304102328456785,7.604205309806983
141,67000360,臺南市,安平區,0.6756061262363933,2.606118460755289,4.7081038914690785,0.7761143246002041,6.148624047887666,468.072897598794,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.8409023841465444,7.1595793485682195
142,67000220,臺南市,山上區,0.6747674452166886,2.626608041906872,4.463474029833198,0.8556749182624942,5.84148439702479,344.2900246305419,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.7913528120547526,9.166891905417726
143,67000320,臺南市,東區,0.6735613992660621,2.60032377879525,4.7081038914690785,0.7868719083571987,6.247977382793567,516.9661418921413,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.846502387132751,6.939454662080878
144,64000030,高雄市,左營區,0.6735055236775775,2.599504877814142,4.7081038914690785,0.7965070471855029,6.242839166793541,514.3166707968987,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.8453054405867879,6.9663429648915995
145,10009080,雲林縣,大埤鄉,0.6718399014607119,2.617106353633131,4.463474029833198,0.920756837766954,5.893619063937831,362.71560283687944,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.8362735249235046,7.41054333716757
146,10010030,嘉義縣,布袋鎮,0.6699351154046,2.617873191254686,4.463474029833198,0.8353697749196142,5.994811922298254,401.34119356280735,4.507530555555555,0.2523916600580222,0.9624166666666666,11.539558823529411,0.8217253239281386,7.897987568452175
147,10009010,雲林縣,斗六市,0.6691875363806078,2.6134244313504684,4.463474029833198,0.8402530963920302,6.091851726330203,442.2395600558659,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.826381354980448,7.692773156580265
148,66000090,臺中市,豐原區,0.6682421502700329,2.647726536922488,4.257017617124576,0.763864079663279,5.945154016271381,381.8981753014011,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8170957217548414,8.397199319587182
149,10010080,嘉義縣,六腳鄉,0.6679269579876935,2.6106143293382207,4.463474029833198,0.9106048703849176,5.988911316013666,398.98001025115326,4.507530555555555,0.2523916600580222,0.9624166666666666,11.539558823529411,0.8164252812913197,8.00352114540144
150,67000050,臺南市,後壁區,0.6672617916922993,2.612465045686235,4.463474029833198,0.8717878246530164,5.996531530626656,402.0319369556201,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.8466524586831683,7.04974502507275
151,67000250,臺南市,南化區,0.6672594339925658,2.617643779736474,4.463474029833198,0.8316696914700544,5.94426771518302,381.5598484848485,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.8129044367012258,8.208367222477822
152,68000060,桃園市,大園區,0.6658764320542688,2.7171387240727856,3.81094788893115,0.7912299465240642,6.035654570844599,418.0723780832235,5.183663194444444,0.4425021428422102,0.9614166666666666,19.24,0.832485981811665,8.620394370154544
153,9020020,金門縣,金沙鎮,0.664363160173557,2.6241314363730175,4.257506457788701,0.8790627362055934,6.200886855012573,493.186231884058,5.183663194444444,0.3768463577831082,0.9871818181818182,20.1215,0.8296854003307527,7.695476566708387
154,10016050,澎湖縣,望安鄉,0.664030279070582,2.637893720345745,4.400731121049717,0.6160409556313993,6.193289179279195,489.4533613445378,5.183663194444444,0.3031715472692268,0.9625,13.064226190476193,0.8167756518371838,8.296546094223482
155,10004030,新竹縣,新埔鎮,0.6638129732465172,2.6836494966763116,3.8999777545063616,0.880400317082838,6.084906223862596,439.1786262667622,5.183663194444444,0.5074878889974282,0.9626666666666668,18.69191176470588,0.8180897273524304,8.780447862999695
156,10007110,彰化縣,溪湖鎮,0.6630601394208558,2.609862558351238,4.463474029833198,0.876170154185022,5.954758997613607,385.58397282174263,4.507530555555555,0.3232403006464517,0.963,14.915,0.8209366152939049,7.838595409911021
157,66000170,臺中市,潭子區,0.6627006310657604,2.639336042177978,4.257017617124576,0.784975141634871,5.961253170939909,388.09617046738913,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8340324494963246,7.710667171821417
158,10010070,嘉義縣,新港鄉,0.6613458958552126,2.605081683614756,4.463474029833198,0.8719387204660697,6.058118281582624,427.5701128443412,4.507530555555555,0.2523916600580222,0.9624166666666666,11.539558823529411,0.8395671560116367,7.189776486467976
159,10005040,苗栗縣,竹南鎮,0.6597601428822651,2.625842003240051,4.257017617124576,0.8159781938540416,6.1827528965080765,484.3234150660148,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.8181693915110747,8.110350579234977
160,66000280,臺中市,大里區,0.6585982908799763,2.635278779742889,4.257017617124576,0.7824288181868836,5.970468465449004,391.6891205963262,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8316278118346069,7.747954698465692
161,10010010,嘉義縣,太保市,0.6573208253443066,2.5975847854788268,4.463474029833198,0.8867497168742922,6.150463454936992,468.9346665151687,4.507530555555555,0.2523916600580222,0.9624166666666666,11.539558823529411,0.8248293698661833,7.578327446867314
162,66000070,臺中市,南屯區,0.6572488223957919,2.6206725120317436,4.257017617124576,0.8076108927121962,6.310401562736678,550.2658707210148,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8232690526267669,7.875117541474116
163,65000150,新北市,五股區,0.6572261440675741,2.7112377183335012,3.81094788893115,0.7641730483483826,5.965785145311016,389.85900390625,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8277598261580362,8.731730821338452
164,10004070,新竹縣,芎林鄉,0.6571613143844955,2.680496620646285,3.8999777545063616,0.8106457242582897,6.132846766213481,460.7459314404432,5.183663194444444,0.5074878889974282,0.9626666666666668,18.69191176470588,0.806179916401386,9.226025524704422
165,10009020,雲林縣,斗南鎮,0.6563578976589546,2.6037071780503394,4.463474029833198,0.8505755193711398,6.016499118380516,410.1402270342459,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.840354936249219,7.152643407540362
166,10009180,雲林縣,四湖鄉,0.6560086409065229,2.5990942644540365,4.463474029833198,0.9212929145361578,5.993570702673975,400.84335002782416,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.8161058593531955,7.888438463972279
167,10007010,彰化縣,彰化市,0.6547753790170011,2.624838705051447,4.257017617124576,0.8284328942894733,6.03531421226483,417.9301077752117,4.507530555555555,0.3232403006464517,0.963,14.915,0.835023823193202,7.528638390338205
168,10013230,屏東縣,車城鄉,0.6546670689205921,2.5946165669387526,4.7081038914690785,0.8313063946645743,5.790747740364787,327.25763665594855,4.507530555555555,0.2912175523351903,0.96225,12.388088235294118,0.8416946417116224,7.025390224924714
169,9020040,金門縣,金寧鄉,0.6514806506902913,2.6238510936956847,4.257506457788701,0.751145038167939,6.211647565570121,498.5219226018938,5.183663194444444,0.3768463577831082,0.9871818181818182,20.1215,0.8342200676081227,7.544386223070571
170,10007060,彰化縣,福興鄉,0.6489201726252366,2.6218460069763867,4.257017617124576,0.8957262210796915,5.815997828805592,335.6261288908374,4.507530555555555,0.3232403006464517,0.963,14.915,0.8296201352516439,7.673713184824026
171,10002030,宜蘭縣,蘇澳鎮,0.6474892392887434,2.672127090936035,3.8999777545063616,0.8481326382360482,5.945411068259072,381.9963556046383,5.183663194444444,0.335981757543878,0.96175,15.742058823529412,0.8321170428051426,8.127022048748659
172,67000010,臺南市,新營區,0.6472053751567078,2.593704358441634,4.463474029833198,0.8244534154042927,6.149470356337223,468.4691993201341,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.8088998566858335,8.083496215512458
173,10005120,苗栗縣,頭屋鄉,0.64594922730972,2.6150346185500046,4.257017617124576,0.8733639900955076,5.969850186445889,391.44702228717574,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.8116464600957949,8.224737870330847
174,10010090,嘉義縣,東石鄉,0.6450642925594493,2.596788725575751,4.463474029833198,0.8660640920295809,5.888101187497124,360.7196946089125,4.507530555555555,0.2523916600580222,0.9624166666666666,11.539558823529411,0.8183510365106152,7.786325554735765
175,10004050,新竹縣,湖口鄉,0.6443439106807818,2.663520565453731,3.8999777545063616,0.8488038638593314,6.074688563971899,434.71409580080183,5.183663194444444,0.5074878889974282,0.9626666666666668,18.69191176470588,0.8158768404166284,8.62737950173943
176,10014070,臺東縣,東河鄉,0.6440013926267247,2.6140303449091693,4.320263742339639,0.8335310399367339,5.842834454379781,344.7551498127341,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.8164746439487331,8.039521818249609
177,10007030,彰化縣,和美鎮,0.6430024238753715,2.613016711572619,4.257017617124576,0.8922425620320646,5.907434233386258,367.7613540537285,4.507530555555555,0.3232403006464517,0.963,14.915,0.8323877460574914,7.492488769639225
178,10013290,屏東縣,泰武鄉,0.642873641051777,2.569307945177931,4.7081038914690785,0.9032258064516128,6.063312806814331,429.7969151670951,4.507530555555555,0.2912175523351903,0.96225,12.388088235294118,0.8020519292214465,8.055917818194231
179,10007040,彰化縣,線西鄉,0.6400902632076874,2.6142760544019024,4.257017617124576,0.878103277060576,5.826616211097501,339.2089235127479,4.507530555555555,0.3232403006464517,0.963,14.915,0.8202904308906587,7.908561145076111
180,10008030,南投縣,草屯鎮,0.6375836779650205,2.5892587390810267,4.463474029833198,0.8338043374718191,5.991234025899637,399.90780214385074,4.507530555555555,0.3079490291262136,0.9623333333333334,14.466470588235294,0.8267107969679639,7.4317187199268
181,10007100,彰化縣,員林市,0.636451877241356,2.589003779152891,4.463474029833198,0.8069216757741348,6.042662210361629,421.0123677636246,4.507530555555555,0.3232403006464517,0.963,14.915,0.8282538012712934,7.380084602144122
182,64000020,高雄市,鼓山區,0.6361377381028354,2.5680367626912246,4.7081038914690785,0.7727545749409362,6.279505460069014,533.5247492801112,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.8504619824195022,6.535148602467021
183,67000370,臺南市,中西區,0.6361289369338979,2.578504301609342,4.7081038914690785,0.7042845939972909,6.144771919157713,466.2732889297198,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.8491221199935874,6.665047781668162
184,65000230,新北市,八里區,0.6352814913381596,2.681987746904378,3.81094788893115,0.7718349928876245,5.932548535837851,377.11437969054015,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8229760142765559,8.572451369107586
185,10010130,嘉義縣,中埔鄉,0.6351303329226413,2.5861388558268996,4.463474029833198,0.8606276459915329,5.952441865283861,384.69155805333014,4.507530555555555,0.2523916600580222,0.9624166666666666,11.539558823529411,0.8324887081542534,7.219548135259505
186,65000090,新北市,三峽區,0.6342969512639127,2.667789871135928,3.8999777545063616,0.7027313454405318,6.082295461045399,438.0335304763752,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8241942578299862,8.363751215980164
187,10009140,雲林縣,東勢鄉,0.6332146826273358,2.5869035360342982,4.463474029833198,0.783652680087315,6.089839701474451,441.35065761561304,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.8070935496233796,8.07214775136054
188,10009190,雲林縣,口湖鄉,0.632863252612913,2.586069417111273,4.463474029833198,0.8343588082901554,5.958375809239329,386.98108243547983,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.813190545878102,7.847649653113613
189,67000230,臺南市,玉井區,0.6312811526966704,2.592204801983371,4.463474029833198,0.75736864587783,5.945382614451784,381.98548650858544,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.8058446542865361,8.177501286111982
190,10016060,澎湖縣,七美鄉,0.63116268696576,2.5967020884675738,4.400731121049717,0.684375,6.255362005518168,520.7978723404256,5.183663194444444,0.3031715472692268,0.9625,13.064226190476193,0.8063500188662379,8.210243367763665
191,64000080,高雄市,苓雅區,0.6305101295598035,2.5667464115557745,4.7081038914690785,0.7693434057705747,6.148014844576849,467.78783287987466,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.8357369770432245,6.9346330004374455
192,10007020,彰化縣,鹿港鎮,0.6257528601190191,2.600381434491957,4.257017617124576,0.8572677686638631,5.884015973088537,359.2490832416575,4.507530555555555,0.3232403006464517,0.963,14.915,0.8317352250315467,7.385075628881648
193,10014110,臺東縣,綠島鄉,0.6231582795161524,2.596484254239901,4.320263742339639,0.718052738336714,6.150074755264742,468.752427184466,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.7798632127380523,9.271877691190111
194,10009120,雲林縣,崙背鄉,0.6231394275122829,2.576505233709246,4.463474029833198,0.8124054462934948,6.053296594738964,425.5134658947898,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.82232852694024,7.441688592128497
195,68000100,桃園市,平鎮區,0.6218451139610521,2.638304264255563,3.8999777545063616,0.8357183743560389,6.1093300430973985,450.0371086798409,5.183663194444444,0.4425021428422102,0.9614166666666666,19.24,0.8146538951015488,8.37980018330112
196,66000100,臺中市,東勢區,0.6217766124333858,2.6000209359358535,4.257017617124576,0.8189906948312164,5.882723039834981,358.7848983003622,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8360488557981526,7.247343495867644
197,10002050,宜蘭縣,礁溪鄉,0.6217757117062475,2.640481431961129,3.8999777545063616,0.8598299873394827,5.9709093647654,391.8618541380887,5.183663194444444,0.335981757543878,0.96175,15.742058823529412,0.8190921934765153,8.241166936026433
198,64000320,高雄市,六龜區,0.6202427752275257,2.580744627494324,4.463474029833198,0.8029239766081872,5.859006579466424,350.3759004584152,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.8138834557345271,7.766187037704661
199,10007080,彰化縣,花壇鄉,0.6202321809825001,2.5934360047149028,4.257017617124576,0.8702250130821559,5.9075323869840695,367.797452925353,4.507530555555555,0.3232403006464517,0.963,14.915,0.8196201352516439,7.707568990078907
200,9007020,連江縣,北竿鄉,0.6191731082390605,2.6666431352251654,3.769112494778964,0.7,6.277599853956952,532.5090293453725,5.183663194444444,0.4124809741248097,0.9961818181818182,,0.796214634941375,9.476672496046856
201,10009170,雲林縣,元長鄉,0.6188897745924737,2.5718567106063825,4.463474029833198,0.8460654796094199,5.986853605746711,398.1598690835851,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.8349098343967339,7.007675722838123
202,10007050,彰化縣,伸港鄉,0.6177157129459607,2.592981887735135,4.257017617124576,0.86989976713577,5.850782261737195,347.50611491829204,4.507530555555555,0.3232403006464517,0.963,14.915,0.8209309301519889,7.658895299562103
203,65000070,新北市,樹林區,0.6158516161420016,2.637763755432063,3.8999777545063616,0.7990795806258204,6.02923242699322,415.3960601786554,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8153548007386445,8.347524765075844
204,66000060,臺中市,西屯區,0.6157907307482584,2.5946074622232915,4.257017617124576,0.7057123022246169,6.274052172055078,530.6232038318254,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8240751829527798,7.572060962626955
205,68000080,桃園市,八德區,0.6126306573948853,2.6317884920220265,3.8999777545063616,0.8129080827530294,6.066048307730431,430.9742345672674,5.183663194444444,0.4425021428422102,0.9614166666666666,19.24,0.8201694366022023,8.105103854166767
206,68000020,桃園市,中壢區,0.6121539507223281,2.630743822931101,3.8999777545063616,0.7849573838471986,6.179341799485755,482.6741553985873,5.183663194444444,0.4425021428422102,0.9614166666666666,19.24,0.8187313329510725,8.144892123698977
207,10005100,苗栗縣,銅鑼鄉,0.6103548879340001,2.582094895407109,4.257017617124576,0.8730964467005076,5.9742376617523725,393.1682596132474,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.8019732225609165,8.20435916997404
208,68000010,桃園市,桃園區,0.6100096959397099,2.6409511824126084,3.81094788893115,0.7851765958255712,6.216605072124597,500.999484491171,5.183663194444444,0.4425021428422102,0.9614166666666666,19.24,0.819523252933613,8.230800364250634
209,67000020,臺南市,鹽水區,0.6096432172360617,2.5690312439624994,4.463474029833198,0.7966161438138879,5.950396837588176,383.90565703138856,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.8069382484159632,7.878899526951243
210,9020010,金門縣,金城鎮,0.6092613212788451,2.57916619015894,4.257506457788701,0.7989391679098292,6.282131463209803,534.9276281233585,5.183663194444444,0.3768463577831082,0.9871818181818182,20.1215,0.8221260101972385,7.475594870373727
211,64000220,高雄市,田寮區,0.6091677121295229,2.5558742658478986,4.7081038914690785,0.774331550802139,5.8409753107699345,344.11479591836735,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.8141692646436615,7.492996611372656
212,67000030,臺南市,白河區,0.6086755143528274,2.564096425019922,4.463474029833198,0.8521439132577624,5.92707329725944,375.0552308002419,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.8227984280435244,7.300466924920772
213,65000130,新北市,土城區,0.6050336124002068,2.6312502034102776,3.8999777545063616,0.7517603302800882,6.0186497400132435,411.023232644103,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8208404945093775,8.075296374829158
214,10005090,苗栗縣,公館鄉,0.6043956502888608,2.575876857906097,4.257017617124576,0.8704685181259275,6.009835943121635,407.41647531572903,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.8110804769094356,7.809745380863989
215,65000160,新北市,泰山區,0.6042851453145733,2.642516384897176,3.81094788893115,0.7428024322236033,6.091266806436038,441.98096097644833,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8197513112572737,8.240154392621639
216,10009130,雲林縣,麥寮鄉,0.6037001240695924,2.5709966420270045,4.463474029833198,0.6650523975865354,6.174965970291693,480.5666700988468,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.8061135889366512,7.929609462832265
217,10009200,雲林縣,水林鄉,0.6036242918757201,2.558850543230587,4.463474029833198,0.8538038496791934,5.948943326491578,383.3480512401199,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.8054490387539326,7.819138594106459
218,10014050,臺東縣,鹿野鄉,0.6036030240121762,2.580497879871665,4.320263742339639,0.7714497041420119,5.906535438552517,367.4309605488851,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.8332767368046915,7.140143249922135
219,65000080,新北市,鶯歌區,0.6027265875166984,2.6305185718216846,3.8999777545063616,0.756241066383007,5.94641151376551,382.3787133742431,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.823864040374504,7.961196313588022
220,10009060,雲林縣,北港鎮,0.6026971957603791,2.5595485401853857,4.463474029833198,0.7976102122606501,6.067863773625687,431.7573642493789,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.8175893518349858,7.419951389401013
221,67000130,臺南市,學甲區,0.6024564120215263,2.56140814209854,4.463474029833198,0.8209454935047542,5.9198440866085615,372.3536544291007,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.792242170830102,8.328857907902444
222,67000340,臺南市,北區,0.6022882439433381,2.56305041465517,4.463474029833198,0.7295356092743474,6.1693301115292885,477.8658819991251,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.818919581941459,7.413141957939
223,65000280,新北市,萬里區,0.6017652343287655,2.64991989747735,3.81094788893115,0.7254865956665443,5.827652833875639,339.56073752711495,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8236991795110891,8.180637825574083
224,10002080,宜蘭縣,冬山鄉,0.6013527463563286,2.616633381249682,3.8999777545063616,0.8712262729737873,5.996017967078688,401.82552101606905,5.183663194444444,0.335981757543878,0.96175,15.742058823529412,0.8096549103844793,8.316513230766688
225,10015040,花蓮縣,新城鄉,0.5967536422007267,2.6230616946997127,3.8999777545063616,0.7409458883681296,6.035883580464633,418.1681316434996,5.183663194444444,0.3207566180830327,0.9634166666666668,15.433088235294118,0.8093001356081677,8.40412310124543
226,10020010,嘉義市,東區,0.5957659445805673,2.5508175586116524,4.463474029833198,0.8038572289560035,6.151635428272674,469.484567612271,4.507530555555555,0.4370091371974611,0.9634166666666668,13.711029411764706,0.8393763126299045,6.682491740827918
227,65000060,新北市,新店區,0.5952827105651964,2.610523161159348,3.8999777545063616,0.8082815665656448,6.1916095579771495,488.6319550713106,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.814117747839641,8.084476427896803
228,10002100,宜蘭縣,三星鄉,0.5939772072952613,2.6071016330914776,3.8999777545063616,0.9069480819596364,5.957102817154817,386.4887720008092,5.183663194444444,0.335981757543878,0.96175,15.742058823529412,0.8101892129304954,8.187945048538365
229,10014090,臺東縣,太麻里鄉,0.5932530249818929,2.540485496577938,4.7081038914690785,0.7485013623978202,5.95237031141753,384.6640328697851,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.8244520380144472,7.015867617357325
230,10014040,臺東縣,卑南鄉,0.5931093071721394,2.567275339395395,4.320263742339639,0.8131024342427708,5.904315305322516,366.61611972592857,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.7983546683689786,8.167895911560478
231,10005030,苗栗縣,通霄鎮,0.5921622746621271,2.570693632795662,4.257017617124576,0.8445406883975382,5.87947321027507,357.62080111547726,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.8198758144475217,7.460997618080018
232,9007030,連江縣,莒光鄉,0.5912226289774344,2.5998394872328197,3.927217815909579,0.7839506172839507,6.4133308269498315,609.9218455743879,5.183663194444444,0.4124809741248097,0.9961818181818182,,0.7682955878739371,9.847181406750902
233,10018010,新竹市,東區,0.5900327047275875,2.560956502795998,4.257017617124576,0.7280056328111248,6.688381100143941,803.021188395874,5.183663194444444,0.536095633476598,0.9625833333333332,19.95044117647059,0.7892600532797833,8.438114879581915
